,Portfolio Vol
2018-01-12,0.008587263864043952
2018-01-19,0.0083589728990962
2018-01-26,0.008737514258772039
2018-02-02,0.008533689133488601
2018-02-09,0.008547456535471487
2018-02-16,0.008487398379812052
2018-02-23,0.008846034095807231
2018-03-02,0.011323819427777557
2018-03-09,0.011557843801624158
2018-03-16,0.011582184243274197
2018-03-23,0.01156422277026834
2018-03-30,0.011886223110333551
2018-04-06,0.011707169034011962
2018-04-13,0.011576411155183814
2018-04-20,0.011293152224487265
2018-04-27,0.011297642971610837
2018-05-04,0.011154419861675606
2018-05-11,0.01121999304610695
2018-05-18,0.01148386959669634
2018-05-25,0.012093689149631782
2018-06-01,0.01563476890887292
2018-06-08,0.01579353339532855
2018-06-15,0.016075378170175073
2018-06-22,0.01592283201649237
2018-06-29,0.015595981236473667
2018-07-06,0.012763940649139322
2018-07-13,0.012840175811753823
2018-07-20,0.012878149354339554
2018-07-27,0.01263238293861972
2018-08-03,0.012453306911239616
2018-08-10,0.012405840800452447
2018-08-17,0.012573063175780464
2018-08-24,0.012500234404923401
2018-08-31,0.01219068455674029
2018-09-07,0.01356022364977678
2018-09-14,0.013533978385885836
2018-09-21,0.013586375234324724
2018-09-28,0.013456305937260125
2018-10-05,0.011136552235287926
2018-10-12,0.01097408295608113
2018-10-19,0.010471861682748562
2018-10-26,0.010398263998807637
2018-11-02,0.010449390401599035
2018-11-09,0.010313039267542798
2018-11-16,0.010464862233792999
2018-11-23,0.010523579236148654
2018-11-30,0.010538623143487136
2018-12-07,0.00979057112551934
2018-12-14,0.009655219588741593
2018-12-21,0.010025167974688403
2018-12-28,0.01045367668693547
2019-01-04,0.010716131458359144
2019-01-11,0.009657996206253967
2019-01-18,0.009796915390517249
2019-01-25,0.009541950825470711
2019-02-01,0.009205668438681725
2019-02-08,0.008004911695840796
2019-02-15,0.00747088352077514
2019-02-22,0.007516488812781873
2019-03-01,0.008076418768122125
2019-03-08,0.008304401869395317
2019-03-15,0.00847826364618003
2019-03-22,0.008402042991361755
2019-03-29,0.008872714961303336
2019-04-05,0.008775987002117708
2019-04-12,0.009491039954546603
2019-04-19,0.00948638842396872
2019-04-26,0.008974484491261316
2019-05-03,0.008979737763392582
2019-05-10,0.008808760667587812
2019-05-17,0.008869223059034325
2019-05-24,0.008716100261805044
2019-05-31,0.008839744196783638
2019-06-07,0.009553728916318295
2019-06-14,0.009603188455291005
2019-06-21,0.011591119871447527
2019-06-28,0.011585887511343951
2019-07-05,0.011359624458744864
2019-07-12,0.01175215418214987
2019-07-19,0.011630336260636576
2019-07-26,0.011750793505175291
2019-08-02,0.011452373561405537
2019-08-09,0.011254707633590792
2019-08-16,0.011154906080388676
2019-08-23,0.01173265903215185
2019-08-30,0.011834618062757145
2019-09-06,0.011908256688998326
2019-09-13,0.01436506496833376
